6,1,0,1,4,0.0,0.0,0.0,mainMenu,C:\Users\Chris\Desktop\JAVA\FC\src
6,1,0,15,82,0.0,0.0,0.0,Menu,C:\Users\Chris\Desktop\JAVA\FC\src
2,0,1,1,0,1.0,0.0,1.0,Main,C:\Users\Chris\Desktop\JAVA\Flashcards\src
2,2,0,2,1,1.0,2.0,0.0,MainActivity,C:\Users\Chris\Desktop\JAVA\Flashcards\src
18,2,0,3,9,21.0,0.09523809523809523,0.0,AxisPanel,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,0,0,1,0,21.0,0.0,0.0,ImagePanel,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,0,3,4,6,21.0,0.0,0.14285714285714285,Main,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,0,5,3,2,21.0,0.0,0.23809523809523808,PanelBuilder,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,2,0,9,4,21.0,0.09523809523809523,0.0,Vector2,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,0,0,29,6,21.0,0.0,0.0,Economics,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,1,0,43,38,21.0,0.047619047619047616,0.0,PostJobAnalysis,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,1,0,1,1,21.0,0.047619047619047616,0.0,Curve,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,2,3,3,14,21.0,0.09523809523809523,0.14285714285714285,GraphPanel,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,1,5,28,8,21.0,0.047619047619047616,0.23809523809523808,ModelOutputs,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,0,0,3,1,21.0,0.0,0.0,ModelOutputsTest,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,2,0,17,13,21.0,0.09523809523809523,0.0,Proppant,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,2,0,15,11,21.0,0.09523809523809523,0.0,Reservoir,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,2,0,13,5,21.0,0.09523809523809523,0.0,Rock,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,3,0,23,7,21.0,0.14285714285714285,0.0,StressState,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,2,0,9,11,21.0,0.09523809523809523,0.0,TreatmentData,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,1,5,2,5,21.0,0.047619047619047616,0.23809523809523808,TreatmentDesign,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
18,0,0,10,8,21.0,0.0,0.0,Well,C:\Users\Chris\Desktop\JAVA\FRACKING PROJECT\src
2,2,0,1,1,2.0,1.0,0.0,ADT,C:\Users\Chris\Desktop\JAVA\GameFileConverter\src
2,0,2,3,6,2.0,0.0,1.0,Main,C:\Users\Chris\Desktop\JAVA\GameFileConverter\src
1,0,0,7,6,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\Gen2CodeGenerator\src
1,0,0,3,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\GenericsTest\src
1,0,0,1,4,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem1\src
1,0,0,1,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem10\src
1,0,0,1,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem12\src
2,0,1,7,2,1.0,0.0,1.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem13\src
2,1,0,0,2,1.0,1.0,0.0,Vector2,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem13\src
1,0,0,1,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem2\src
1,0,0,3,0,0.0,0.0,0.0,Main,C:\Users\Chris\Desktop\JAVA\ICPC\ACMProblem3\src
